trial_id,cycle,y
31,45,2.30329240734541e-4
31,46,2.2822587249792198e-4
31,47,2.3200914157288239e-4
31,48,2.3093214554955477e-4
31,49,2.3730360862808845e-4
31,50,2.3744680285374428e-4
31,51,2.431065761642746e-4
31,52,2.452029578476181e-4
31,53,2.487195314850579e-4
31,54,2.493804500505821e-4
31,55,2.4853144031916435e-4
31,56,2.566492805000232e-4
31,57,2.6121663477156456e-4
31,58,2.625651590410673e-4
31,59,2.6738504738447604e-4
31,60,2.7457959313463977e-4
31,61,2.7566577364936904e-4
31,62,2.767411216200874e-4
31,63,2.8098979470303546e-4
31,64,2.8507468763300714e-4
31,65,2.8501830767663233e-4
31,66,2.8483918813428837e-4
31,67,2.8556360779925967e-4
31,68,2.85104674719817e-4
31,69,2.8498868175237294e-4
31,70,2.8253040336069046e-4
31,71,2.785857006213829e-4
31,72,2.806414332674737e-4
31,73,2.7618492199591637e-4
31,74,2.7494275460265534e-4
31,75,2.717669883687523e-4
31,76,2.689381095140397e-4
31,77,2.6110180486570796e-4
31,78,2.604286313842716e-4
31,79,2.602456061146333e-4
31,80,2.5204244713913633e-4
31,81,2.5015810498724204e-4
31,82,2.47861741608168e-4
31,83,2.441915493255435e-4
31,84,2.3695414516608087e-4
31,85,2.4093278394108158e-4
31,86,2.375044097678931e-4
31,87,2.303863031387511e-4
31,88,2.352356861261621e-4
31,89,2.3394686887091268e-4
31,90,2.3221747435409726e-4
31,91,2.3274554694361908e-4
31,92,2.3397254328312372e-4
31,93,2.2997141641622015e-4
31,94,2.3385447873181567e-4
31,95,2.3602012388097366e-4
32,1,3.4701276627366193e-4
32,2,3.469430200411864e-4
32,3,3.476602627165292e-4
32,4,3.382593275894828e-4
32,5,3.3280333795363573e-4
32,6,3.307090090819639e-4
32,7,3.2420321774123705e-4
32,8,3.1414140561966154e-4
32,9,3.063305844088741e-4
32,10,3.0125732606505287e-4
32,11,2.9273396326290135e-4
32,12,2.835933540954196e-4
32,13,2.708452591481586e-4
32,14,2.678216143262638e-4
32,15,2.5324401579374946e-4
32,16,2.5005122737284646e-4
32,17,2.4316855021268679e-4
32,18,2.3119555368968222e-4
32,19,2.2377783804589853e-4
32,20,2.1762959269025514e-4
32,21,2.0771106129379775e-4
32,22,2.0431029290969365e-4
32,23,1.973117496011956e-4
32,24,1.9407805244325342e-4
32,25,1.8528055564912558e-4
32,26,1.857763854038432e-4
32,27,1.8098164094632548e-4
32,28,1.8233827091036694e-4
32,29,1.7069323813992632e-4
32,30,1.7513934107806097e-4
32,31,1.730276319831317e-4
32,32,1.7148185158711858e-4
32,33,1.718615924255642e-4
32,34,1.728592464593218e-4
32,35,1.7099192149105659e-4
32,36,1.7103716696433122e-4
32,37,1.6903651204031617e-4
32,38,1.7502310638298175e-4
32,39,1.7427387833726223e-4
32,40,1.8341205863382087e-4
32,41,1.8392798380732485e-4
32,42,1.870327450174302e-4
32,43,1.9151231865274624e-4
32,44,1.9236907104272594e-4
32,45,1.9793770935335706e-4
32,46,2.0187530480728858e-4
32,47,2.1207423588389185e-4
32,48,2.209424099185101e-4
32,49,2.234023117626455e-4
32,50,2.3208304247555832e-4
32,51,2.4734256173548533e-4
32,52,2.540385734117056e-4
32,53,2.593038453238379e-4
32,54,2.7000817874655344e-4
32,55,2.8013923123902055e-4
32,56,2.888706745618804e-4
32,57,2.9830451613246624e-4
32,58,3.023604508275221e-4
32,59,3.1090831374983675e-4
32,60,3.2030118042978087e-4
32,61,3.261468192976441e-4
32,62,3.347009155591382e-4
32,63,3.385871650873648e-4
32,64,3.409077066500745e-4
32,65,3.4970479392472354e-4
32,66,3.4837664013338143e-4
32,67,3.4907165099263285e-4
32,68,3.494919149075292e-4
32,69,3.4505928614586074e-4
32,70,3.4691068290580333e-4
32,71,3.4321861583074383e-4
32,72,3.4061981489371475e-4
32,73,3.312447106559867e-4
32,74,3.3032754199545253e-4
32,75,3.18202684315246e-4
32,76,3.1406268214414086e-4
32,77,3.072847147170783e-4
32,78,2.9960234918197624e-4
32,79,2.898004107612259e-4
32,80,2.797180793463592e-4
32,81,2.73761816512161e-4
32,82,2.6040605294224697e-4
32,83,2.545324100068989e-4
32,84,2.4212774775141983e-4
32,85,2.3254438445685624e-4
32,86,2.2890435913926183e-4
32,87,2.1656488247769602e-4
32,88,2.1237246067949204e-4
32,89,2.075710661897903e-4
32,90,2.0118105397232315e-4
32,91,1.9449598882515968e-4
32,92,1.920567482101954e-4
32,93,1.8906921337394722e-4
32,94,1.760769166183652e-4
32,95,1.7407258942786722e-4
32,96,0.00017778661497110532
32,97,1.7410609844699954e-4
32,98,1.7206383156912643e-4
32,99,1.719091750062912e-4
32,100,1.7239001685313054e-4
33,1,2.866859417524688e-4
33,2,2.87475848941535e-4
33,3,2.834067936034171e-4
33,4,2.8202869672197257e-4
33,5,2.8142584643274906e-4
33,6,2.7653718558458474e-4
33,7,2.75994344664185e-4
33,8,2.719372117632453e-4
33,9,2.635335015491577e-4
33,10,2.59620125064076e-4
33,11,2.5841779306738595e-4
33,12,2.5510960403789365e-4
33,13,2.526725679237436e-4
33,14,2.510709354899329e-4
33,15,2.4382997267472572e-4
33,16,2.3978930415071011e-4
33,17,2.399414318962794e-4
33,18,2.3975290827455152e-4
33,19,2.341980396961777e-4
33,20,2.383646170093071e-4
33,21,2.3325169437345833e-4
33,22,2.316476641718871e-4
33,23,2.3549127690944017e-4
33,24,2.2999953724105345e-4
33,25,2.3118160069833315e-4
33,26,2.3364538467678995e-4
33,27,2.2698540372708719e-4
33,28,2.3335679936212043e-4
33,29,2.353730702492456e-4
33,30,2.3497175414940977e-4
33,31,2.3065910152447223e-4
33,32,2.3378810306061038e-4
33,33,2.353617704625276e-4
33,34,2.3497766299223203e-4
33,35,2.3435828287166096e-4
33,36,2.3524167809990603e-4
33,37,2.3954685644706725e-4
33,38,2.3049025531236435e-4
34,1,3.4774741886133443e-4
34,2,3.508759528904954e-4
34,3,3.4543165616312204e-4
34,4,3.435810570469997e-4
34,5,3.3604618232496605e-4
34,6,3.296342801887606e-4
34,7,3.263363200310924e-4
34,8,3.0976484608710356e-4
34,9,3.115490448153932e-4
34,10,3.027231580575152e-4
34,11,2.9175906792417567e-4
34,12,2.855648525315183e-4
34,13,2.709429989636777e-4
34,14,2.6236667586717374e-4
34,15,2.6074295946045694e-4
34,16,2.5392145215673317e-4
34,17,2.4206230159758225e-4
34,18,2.3137562220079775e-4
34,19,2.2099414573673455e-4
34,20,2.1849415049897628e-4
34,21,2.0963395479321788e-4
34,22,2.037049609695229e-4
34,23,2.004947052043483e-4
34,24,1.9188081901578836e-4
34,25,1.8840550810915045e-4
34,26,1.8301068465944318e-4
34,27,1.7922087557045932e-4
34,28,1.7211148521047558e-4
34,29,1.726520945886756e-4
34,30,1.7344231472467018e-4
34,31,1.7187553178994679e-4
34,32,1.7199711499450167e-4
34,33,1.6978739918699018e-4
34,34,1.7157559796717706e-4
34,35,1.713841838366663e-4
34,36,1.6658272255445735e-4
34,37,1.7600966908456358e-4
34,38,1.7259034636355196e-4
34,39,1.7470921127111624e-4
34,40,1.78192059339378e-4
34,41,1.828443124244837e-4
34,42,1.8267563946720988e-4
34,43,1.870774774210618e-4
34,44,1.9254303889678907e-4
34,45,1.994386520243133e-4
34,46,2.0600891957121264e-4
34,47,2.167873379584432e-4
34,48,2.1944194185401686e-4
34,49,2.2797836022774934e-4
34,50,2.342285606880137e-4
34,51,2.470921017470835e-4
34,52,2.561107582408472e-4
34,53,2.605501618205883e-4
34,54,2.697080839571371e-4
34,55,2.7790666883004025e-4
34,56,2.877310851829056e-4
34,57,2.981364770373404e-4
34,58,3.074122172688607e-4
34,59,3.124883611281724e-4
34,60,3.1941054326350396e-4
34,61,3.240091670999584e-4
34,62,3.3253880076879384e-4
34,63,3.3710877314749267e-4
34,64,3.410905031335183e-4
34,65,3.4933720662477785e-4
34,66,3.492941656055751e-4
34,67,3.476923404833594e-4
34,68,3.493449809505085e-4
34,69,3.4749383746296295e-4
34,70,3.501737200634239e-4
34,71,3.43970162206828e-4
34,72,3.4128163614576305e-4
34,73,3.3423897744116397e-4
34,74,3.2763368686575435e-4
34,75,3.208888450177095e-4
34,76,0.00031011191175662394
34,77,3.062654570543075e-4
34,78,2.9788327674248264e-4
34,79,2.904486597926176e-4
34,80,2.7409623742295037e-4
34,81,2.7204738453329505e-4
34,82,2.6537348718725273e-4
34,83,2.5202342379915114e-4
34,84,2.4410027953990668e-4
34,85,2.3841155468245056e-4
34,86,2.253449146283445e-4
34,87,2.1740873258705782e-4
34,88,2.1213012134586474e-4
34,89,2.038532914599133e-4
34,90,2.0302532016928826e-4
34,91,1.9564746926786222e-4
34,92,1.8967968188060387e-4
34,93,1.8484938697658254e-4
34,94,1.8599610520815004e-4
34,95,1.7671671303329782e-4
34,96,1.766523675178114e-4
34,97,1.7329179453562892e-4
34,98,1.742021506499792e-4
34,99,1.7644551005565397e-4
34,100,1.6933612361756138e-4
35,1,2.8615489715167966e-4
35,2,2.9102017767771067e-4
35,3,2.85797764223247e-4
35,4,2.8726881224664134e-4
35,5,2.843630631992218e-4
35,6,2.8278716128849135e-4
35,7,2.746942432996693e-4
35,8,2.724985770450106e-4
35,9,2.7165009783831543e-4
35,10,2.6622818034783305e-4
35,11,2.592408208056647e-4
35,12,2.556455092582871e-4
35,13,2.489174900104807e-4
35,14,2.4991700158622383e-4
35,15,2.4914273601058353e-4
35,16,2.3731905069782625e-4
35,17,2.4248128605288256e-4
35,18,2.362581885108582e-4
35,19,2.348925614020006e-4
35,20,2.321658735004465e-4
35,21,2.2696755400974976e-4
35,22,2.2794534386577137e-4
35,23,2.2383966691617513e-4
35,24,2.3147230338694183e-4
35,25,2.2604668108061583e-4
35,26,2.293018633785699e-4
35,27,2.2720477177247923e-4
35,28,2.2699067434601292e-4
35,29,2.297094616105467e-4
35,30,2.2559316562570687e-4
35,31,2.3327285387405458e-4
35,32,2.259880210193274e-4
35,33,2.2590313607422026e-4
35,34,2.2735252186679742e-4
35,35,2.2718929576595075e-4
35,36,2.274304739844986e-4
35,37,2.2226892234640286e-4
35,38,2.29083197798282e-4
35,39,2.2515105107917403e-4
35,40,2.245313941978394e-4
35,41,2.286060650652193e-4
35,42,2.2886212282973762e-4
35,43,2.2856933272344282e-4
35,44,2.2712804999901285e-4
35,45,2.3014396437654478e-4
35,46,2.289349078257535e-4
35,47,2.2973711440414334e-4
35,48,2.3761640225569182e-4
35,49,2.3712253107310017e-4
35,50,2.37142665199637e-4
35,51,2.3937290265392574e-4
35,52,2.4301736244778828e-4
35,53,2.484652643499986e-4
35,54,2.504804556693571e-4
35,55,2.5578916344065784e-4
35,56,2.576937839726054e-4
35,57,2.597323169388121e-4
35,58,2.6690458518143466e-4
35,59,2.7660659568889344e-4
35,60,2.7480496077476093e-4
35,61,2.743266131762048e-4
35,62,2.808978091140657e-4
35,63,2.842444691036201e-4
35,64,2.857138458926487e-4
35,65,2.921244289685636e-4
35,66,2.882596414342783e-4
35,67,2.891818180852227e-4
35,68,2.8855236903340103e-4
35,69,2.9055503981683604e-4
35,70,2.8649091946674924e-4
35,71,2.889158910881825e-4
35,72,2.854584332700852e-4
35,73,2.8187959726686115e-4
35,74,2.812475706439487e-4
35,75,2.75493421183029e-4
35,76,2.7071765658885497e-4
35,77,2.670447413408595e-4
35,78,2.668078881043379e-4
35,79,2.6200145613662195e-4
35,80,2.603910055713774e-4
35,81,2.510790112467226e-4
35,82,2.4383070094613978e-4
35,83,2.4103309572585938e-4
35,84,2.4132425753108718e-4
35,85,2.378351908113789e-4
35,86,2.3334287446197984e-4
35,87,2.3535076534223748e-4
35,88,2.3247750510886752e-4
35,89,2.2908371480860742e-4
35,90,2.2765097603562488e-4
35,91,2.311297347204861e-4
35,92,2.3061493229753732e-4
35,93,2.2976311823439506e-4
35,94,2.287850915338522e-4
35,95,2.2395275405723942e-4
35,96,2.2592642835588862e-4
35,97,2.2749180149067967e-4
35,98,2.2481540395630656e-4
35,99,2.301352402454802e-4
35,100,2.2982544826873137e-4
36,1,3.5917998559834046e-4
36,2,3.4731178207073505e-4
36,3,3.503921773935142e-4
36,4,3.4704620549182006e-4
36,5,3.418925926990165e-4
36,6,3.286044843027565e-4
36,7,3.2705904882060065e-4
36,8,3.1886471513144297e-4
36,9,3.1563749792298454e-4
36,10,3.0201618063484785e-4
36,11,2.9585596892215527e-4
36,12,2.8322547563488707e-4
36,13,2.7365160161390526e-4
36,14,2.651933893953393e-4
36,15,2.5571563815199674e-4
36,16,2.475284583102658e-4
36,17,2.395383518995138e-4
36,18,2.3115610573701698e-4
36,19,2.2423473185919022e-4
36,20,2.1325676339491864e-4
36,21,2.0806890597267657e-4
36,22,2.0244195772845742e-4
36,23,1.9743102989655038e-4
36,24,1.8933213829016492e-4
36,25,1.8570610350229463e-4
36,26,1.831309257823201e-4
36,27,1.7559389517866105e-4
36,28,1.774119137605497e-4
36,29,1.722912170219532e-4
36,30,1.7055129362594562e-4
36,31,1.6625142538413332e-4
36,32,1.7024698676222218e-4
36,33,1.6777457700356178e-4
36,34,1.6677156042573449e-4
36,35,1.6581611987876016e-4
36,36,1.6688073841975685e-4
36,37,1.70171561362887e-4
36,38,1.7344677947831114e-4
36,39,1.7129197375061883e-4
36,40,1.7504063098123978e-4
36,41,1.792662220098139e-4
36,42,1.854384250632173e-4
36,43,1.893801207738294e-4
36,44,1.9326574290485837e-4
36,45,1.977380176318147e-4
36,46,2.0069387929458658e-4
36,47,2.0956727844095995e-4
36,48,2.1849928255865506e-4
36,49,2.2466744981995923e-4
36,50,2.3231574394659319e-4
36,51,2.4352158623813333e-4
36,52,2.54022448490921e-4
36,53,2.599823636081031e-4
36,54,2.722928776740992e-4
36,55,2.79832705485445e-4
36,56,2.8719350948984526e-4
36,57,2.988273895438144e-4
36,58,3.047401802127563e-4
36,59,3.125912706901181e-4
36,60,3.1887884842234814e-4
36,61,3.338248827863312e-4
36,62,3.3542235209723585e-4
36,63,3.428058491024034e-4
36,64,3.4652160904907595e-4
36,65,3.509227472971381e-4
36,66,3.5270463559614995e-4
36,67,3.518541019976191e-4
36,68,0.00035368961631966693
36,69,3.5071667393735486e-4
36,70,3.517136689778126e-4
36,71,3.460579929970072e-4
36,72,3.3921630586685207e-4
36,73,3.372576948655869e-4
36,74,3.279725939275318e-4
36,75,3.189404907906234e-4
36,76,3.134841618400637e-4
36,77,3.125353057076508e-4
36,78,3.0027234376748304e-4
36,79,2.8775064003730633e-4
36,80,2.808881928878951e-4
36,81,2.7225929203326233e-4
36,82,2.659186218133197e-4
36,83,2.5470378196655006e-4
36,84,2.4627695757516686e-4
36,85,2.3779282195650778e-4
36,86,2.2913389033667718e-4
36,87,2.179077181312841e-4
36,88,2.0519588804211516e-4
36,89,2.0536122915013877e-4
36,90,2.0438624699184742e-4
36,91,1.919915498386446e-4
36,92,1.8610577830203794e-4
36,93,1.8073953529300018e-4
36,94,1.7976992874244483e-4
36,95,1.7425554782522952e-4
36,96,1.7596569891070724e-4
36,97,1.724943667326939e-4
36,98,1.6797059708877367e-4
36,99,1.6876242173009408e-4
36,100,1.706573793752532e-4
37,1,2.9309314191499995e-4
37,2,2.8803576573973005e-4
37,3,2.885723857711832e-4
37,4,2.846257811223157e-4
37,5,2.8287564114169744e-4
37,6,2.831207144205921e-4
37,7,2.760468596821332e-4
37,8,2.7570500317501483e-4
37,9,2.750555330907218e-4
37,10,2.6279185591243756e-4
37,11,2.649502771397431e-4
37,12,2.5720241931647075e-4
37,13,2.520064260214948e-4
37,14,2.478208646856676e-4
37,15,2.467353140482327e-4
37,16,2.422422984894617e-4
37,17,2.3952587655459002e-4
37,18,2.3462248229827614e-4
37,19,2.3225488629189734e-4
37,20,2.3487086332753067e-4
37,21,2.3125727062760926e-4
37,22,2.30659867235492e-4
37,23,2.3250089750353675e-4
37,24,2.2778855030442546e-4
37,25,2.2712110816698784e-4
37,26,2.2632424096312843e-4
37,27,2.286803396876727e-4
37,28,2.328253040552068e-4
37,29,2.2449535611910384e-4
37,30,2.2947196517684754e-4
37,31,2.2728985142958248e-4
37,32,2.2620040125259294e-4
37,33,2.269362750631076e-4
37,34,2.297472641286469e-4
37,35,2.2620239745301088e-4
37,36,2.2674799151451385e-4
37,37,2.2887717276580445e-4
37,38,2.2716268616709799e-4
37,39,2.2327342516819187e-4
37,40,2.2982123915766848e-4
37,41,2.2652102046290268e-4
37,42,2.256163196419732e-4
37,43,2.2770223816147146e-4
37,44,2.2952352217317387e-4
37,45,2.2869379146600303e-4
37,46,2.3356278654911437e-4
37,47,2.280425110485511e-4
37,48,2.3151504707675513e-4
37,49,2.3596039034088308e-4
37,50,2.3661328618291053e-4
37,51,2.396918328639286e-4
37,52,2.435679642966536e-4
37,53,2.4323431267563608e-4
37,54,2.5018928728910424e-4
37,55,2.5369436714438087e-4
37,56,2.570901245208392e-4
37,57,2.615130305111575e-4
37,58,2.640839363947074e-4
37,59,2.711257220918948e-4
37,60,2.7472198222040285e-4
37,61,2.8107027248132084e-4
37,62,2.8271898226928273e-4
37,63,2.8219781874958406e-4
37,64,2.8697419393477114e-4
37,65,2.9092078805068874e-4
37,66,2.933343354694587e-4
37,67,2.921963646119175e-4
37,68,2.868044386885693e-4
37,69,2.89571102120902e-4
37,70,2.8867588217102466e-4
37,71,2.8726379092320194e-4
37,72,2.892043722297743e-4
37,73,2.817724453325968e-4
37,74,2.8485315277834093e-4
37,75,2.785170042528998e-4
37,76,2.728187061368403e-4
37,77,2.633479630708309e-4
37,78,2.634855494479607e-4
37,79,2.5885971567731955e-4
37,80,2.6085273343685926e-4
37,81,2.5283840583231314e-4
37,82,2.476364024511235e-4
37,83,2.4870078541606923e-4
37,84,2.475964314050108e-4
37,85,2.3826544403223658e-4
37,86,2.3787012226567672e-4
37,87,2.3691348149418813e-4
37,88,2.2510561564073245e-4
37,89,2.2955959150467242e-4
37,90,2.3112340189302062e-4
37,91,2.2878809922682777e-4
37,92,2.2666218237771556e-4
37,93,2.2167730649561793e-4
37,94,2.2871382611718927e-4
37,95,2.2578709744185046e-4
37,96,2.3144578213218656e-4
37,97,2.2882480930675958e-4
37,98,2.2586818685488305e-4
37,99,2.296774211584843e-4
37,100,2.2754042059687428e-4
38,1,3.52411487527472e-4
38,2,3.4539792670567113e-4
38,3,3.4103671490204405e-4
38,4,3.4739684749954394e-4
38,5,3.4135109531710267e-4
38,6,3.329076916554661e-4
38,7,3.332673295026802e-4
38,8,3.168482835787586e-4
38,9,3.0966181365825945e-4
38,10,3.041327929526423e-4
38,11,2.9182951687750696e-4
38,12,2.838201312365107e-4
38,13,2.709178401074269e-4
38,14,2.677576430589302e-4
38,15,2.58588668475094e-4
38,16,2.5026069163479694e-4
38,17,2.371520082293362e-4
38,18,2.2613049556711613e-4
38,19,2.225721956870554e-4
38,20,2.198415933391162e-4
38,21,2.0695952632370797e-4
38,22,2.0669923792286586e-4
38,23,1.957337160968546e-4
38,24,1.9032961063375093e-4
38,25,1.8594245576333203e-4
38,26,1.8175775403410412e-4
38,27,1.8033277223474632e-4
38,28,1.7685653782989689e-4
38,29,1.7507890891062507e-4
38,30,1.718342710799008e-4
38,31,1.7366640538620738e-4
38,32,1.6842668872397317e-4
38,33,1.685635489675204e-4
38,34,1.6810077825999597e-4
38,35,1.6916768175495337e-4
38,36,1.7186212759155196e-4
38,37,1.7201492954853885e-4
38,38,1.709160007668249e-4
38,39,1.7199537012916753e-4
38,40,1.7238881829450336e-4
38,41,1.7738235460027757e-4
38,42,1.8376772843219848e-4
38,43,1.912085303829381e-4
38,44,1.913059180238861e-4
38,45,1.9945693743758295e-4
38,46,2.0571655657024683e-4
38,47,2.0512599037700904e-4
38,48,2.167149652110988e-4
38,49,2.272666061212578e-4
38,50,2.3086511116301165e-4
38,51,2.416754932259576e-4
38,52,2.525788388513973e-4
38,53,2.568069656057922e-4
38,54,2.6803894996090205e-4
38,55,2.764600519397799e-4
38,56,2.879397045504558e-4
38,57,2.958084492213238e-4
38,58,3.033297273725891e-4
38,59,3.112569529845887e-4
38,60,3.2397586298667675e-4
38,61,3.28612826513901e-4
38,62,3.3709811878403017e-4
38,63,3.394307537343889e-4
38,64,3.433892009641128e-4
38,65,0.00034641625016681576
38,66,3.4960676118749707e-4
38,67,3.562390117899495e-4
38,68,3.495753949162505e-4
38,69,3.549921676946109e-4
38,70,3.4940520841702805e-4
38,71,3.42889416393296e-4
38,72,3.41925504969367e-4
38,73,3.359159784462416e-4
38,74,3.276774673483621e-4
38,75,3.2247622692677607e-4
38,76,3.09810330862348e-4
38,77,3.0789875329544525e-4
38,78,2.9909566461295645e-4
38,79,2.932909289637766e-4
38,80,2.8218403918071455e-4
38,81,2.7233988453481965e-4
38,82,2.618042068810973e-4
38,83,0.00025164874274850836
38,84,2.467711784954032e-4
38,85,2.3823569560206423e-4
38,86,2.2480628222776425e-4
38,87,2.1760547312129827e-4
38,88,2.1428260132687078e-4
38,89,2.053181693439302e-4
38,90,2.0099501855899503e-4
38,91,1.9494062453732596e-4
38,92,1.900407751581756e-4
38,93,1.874016327074098e-4
38,94,1.7989533932268178e-4
38,95,1.7596236949527148e-4
38,96,1.754708552895204e-4
38,97,1.7245800199624546e-4
38,98,1.720885352811791e-4
38,99,1.6819810809832661e-4
38,100,1.6960386308894834e-4
39,1,3.0723623789592123e-4
39,2,3.0667296973223995e-4
39,3,3.095390079053184e-4
39,4,3.039352414814483e-4
39,5,3.0659150324965326e-4
39,6,3.021666549800794e-4
39,7,3.021855294064479e-4
39,8,3.037998034269435e-4
39,9,3.010559537283079e-4
39,10,2.9950486814497314e-4
39,11,3.027913996203201e-4
39,12,2.951035674618882e-4
39,13,2.996899499681632e-4
39,14,3.021407494070586e-4
39,15,3.007654023755931e-4
39,16,2.976155110217302e-4
39,17,2.95183233058695e-4
39,18,2.9081635542526566e-4
39,19,2.866647252709014e-4
39,20,2.911213150954818e-4
39,21,2.842369071706481e-4
39,22,2.819847136478038e-4
39,23,2.822253860245388e-4
39,24,2.8051934916287295e-4
39,25,2.795240178094077e-4
39,26,2.7539536424251376e-4
39,27,2.7202280640558875e-4
39,28,2.7137106444159574e-4
39,29,2.719854398011039e-4
39,30,2.710834882382366e-4
39,31,2.676143739262738e-4
39,32,2.6257673862494955e-4
39,33,2.616600982512469e-4
39,34,2.6009727457161006e-4
39,35,2.6439897568323706e-4
39,36,2.551170996101196e-4
39,37,2.528798567476588e-4
39,38,2.552301200271121e-4
39,39,2.5212056531819324e-4
39,40,2.4866792595979543e-4
39,41,2.4646537891064724e-4
39,42,2.4379295673884142e-4
39,43,2.3835886617417534e-4
39,44,2.4327477008026345e-4
39,45,2.4075741124002773e-4
39,46,2.3334645228555653e-4
39,47,2.3467642708888202e-4
39,48,2.347690731993385e-4
39,49,2.3316761319837673e-4
39,50,2.287646501728006e-4
39,51,2.2955860889146282e-4
39,52,2.3281313701348198e-4
39,53,2.263782673920617e-4
39,54,2.2906926647157664e-4
39,55,2.2278358748201526e-4
39,56,2.2963003770295543e-4
39,57,2.239023010827786e-4
39,58,2.2382855324925064e-4
39,59,2.260298625627112e-4
39,60,2.204478899704577e-4
39,61,2.2002091544097113e-4
39,62,2.1788336842878554e-4
39,63,2.2159370776892996e-4
39,64,2.176944474673308e-4
39,65,2.1807045591745044e-4
39,66,2.1044906275168875e-4
39,67,2.1539078172442752e-4
39,68,2.1339544732220953e-4
39,69,2.1480059067268385e-4
39,70,2.1305623712042338e-4
39,71,2.150872242700503e-4
39,72,2.1671271019200558e-4
39,73,2.146684683855462e-4
39,74,2.1416444409688332e-4
39,75,2.1447762907846952e-4
39,76,2.1637819584497447e-4
39,77,2.1179437261336287e-4
39,78,2.176095212765748e-4
39,79,2.0983056174122958e-4
39,80,2.1555061273227554e-4
39,81,2.0924638798944746e-4
39,82,2.0926389271726852e-4
39,83,2.124177715441832e-4
39,84,2.1567757372779937e-4
39,85,2.1312033474006368e-4
39,86,2.144950198066742e-4
39,87,2.1215408124580323e-4
39,88,2.1085690567359362e-4
39,89,2.1372062045631952e-4
39,90,2.11733186982509e-4
39,91,2.1341857411842164e-4
39,92,2.1615927419529521e-4
39,93,2.1168419213810186e-4
39,94,2.1587087328250111e-4
39,95,2.1289323766334297e-4
39,96,2.1599004190031733e-4
39,97,2.1009836789346098e-4
39,98,2.1612960775215558e-4
39,99,2.1412591026765462e-4
39,100,2.1344580677936644e-4
40,1,3.068982116050995e-4
40,2,3.086481452379264e-4
40,3,0.00030671209616681757
40,4,3.0283852486355197e-4
40,5,3.00456402756999e-4
40,6,3.0310739003045503e-4
40,7,3.0552275139468174e-4
40,8,3.0075125121128456e-4
40,9,3.0639488251293364e-4
40,10,2.988700439441843e-4
40,11,3.022652970494402e-4
40,12,2.9822907187112576e-4
40,13,2.969736572806123e-4
40,14,3.0165578295302393e-4
40,15,2.9364531641523384e-4
40,16,2.9474619267943087e-4
40,17,2.907412872314012e-4
40,18,2.9132844191051766e-4
40,19,2.8922773300739683e-4
40,20,2.8816003372337845e-4
40,21,2.8270002127938964e-4
40,22,2.8445613974147787e-4
40,23,2.7927216632651767e-4
40,24,2.8192787343161876e-4
40,25,2.8033144393876605e-4
40,26,2.757077123859619e-4
40,27,2.726536860505355e-4
40,28,2.7215703116657933e-4
40,29,2.708878822326606e-4
40,30,2.663456399442179e-4
41,1,3.048232619720887e-4
41,2,3.0491918362284454e-4
41,3,3.0635271138504866e-4
41,4,3.032426544865064e-4
41,5,3.102155542651176e-4
41,6,3.0228950235884644e-4
41,7,3.08793510008517e-4
41,8,3.009247542279243e-4
41,9,3.024637908787536e-4
41,10,2.963374670110946e-4
41,11,2.989429086179992e-4
41,12,3.000504212414826e-4
41,13,2.9711974203892676e-4
41,14,2.958763044902104e-4
41,15,2.982526193000976e-4
41,16,2.97747487388867e-4
41,17,2.9024302161421436e-4
41,18,2.909569603828047e-4
41,19,2.8982505737035164e-4
41,20,2.8886909901795066e-4
41,21,2.829295455651819e-4
41,22,2.809813615000719e-4
41,23,2.862729160110425e-4
41,24,2.838449429323574e-4
41,25,2.7776212256148345e-4
41,26,2.729768076441138e-4
41,27,2.6847373052743176e-4
41,28,2.719481897107672e-4
41,29,2.696133842163477e-4
42,1,3.048793296202564e-4
42,2,3.0661764456819214e-4
42,3,3.0731707061458827e-4
42,4,3.0387490141215806e-4
42,5,3.038226328063784e-4
42,6,2.9909892227219517e-4
42,7,3.032119585138163e-4
42,8,3.0416811008386515e-4
42,9,3.0384134847774396e-4
42,10,3.0098954139349643e-4
42,11,2.959343533688077e-4
42,12,2.963086084253134e-4
42,13,2.979049050875922e-4
42,14,2.9702107717627347e-4
42,15,2.9243924033941837e-4
42,16,2.955566229030889e-4
42,17,2.937707226027174e-4
42,18,2.9413852961771063e-4
42,19,2.883861538010702e-4
42,20,2.8948902494158995e-4
42,21,2.884564720360308e-4
42,22,2.8641489755575555e-4
42,23,2.884549128959494e-4
42,24,2.8032278503041573e-4
42,25,2.759998820207781e-4
42,26,2.7594201002244245e-4
42,27,2.7567473222182875e-4
42,28,2.7253251479398237e-4
42,29,2.707633611329087e-4
42,30,2.665769062475472e-4
42,31,2.667466833325639e-4
42,32,2.6745594496101313e-4
42,33,2.592919166355941e-4
42,34,2.636291262913186e-4
42,35,2.5851431782987873e-4
42,36,2.5649906214150444e-4
42,37,2.566368774620026e-4
42,38,2.533623405068057e-4
42,39,2.4863134092328735e-4
42,40,2.5075680540087374e-4
42,41,2.4839231064428347e-4
42,42,2.4837121914364436e-4
42,43,2.4463949101316e-4
42,44,2.4126079026253825e-4
42,45,2.418531324191743e-4
42,46,2.4017283550120273e-4
42,47,2.3585776435550176e-4
42,48,2.366241232500803e-4
42,49,2.3199913707312275e-4
42,50,2.362011637489792e-4
